provider,provider_hotel_id,name,address,city,country,country_code,latitude,longitude,stars
webbeds,1397468,Coliseum Ocean Resort,416 East Miami Ave ;,Wildwood Crest - NJ,UNITED STATES OF AMERICA,US,38.965221,-74.839844,3
dida,120142,Coliseum Ocean Resort,416 East Miami Ave,Cape May - Wildwood (and vicinity),Usa,US,38.965223,-74.839844,2.5
expedia,42830,Courtyard by Marriott Scranton Montage Mountain,16 Glenmaura National Blvd,Moosic,United States,US,41.363696,-75.685207,3
tripcom,2263617,Courtyard by Marriott Scranton Montage Mountain,16 Glenmaura National Blvd,Музик,United States,US,41.363754,-75.685071,3
paximum,409913,Courtyard Scranton Wilkes-Barre,16 Glenmaura National Boulevard Moosic PA 18507,Moosic,USA,US,41.3648,-75.68401,3
webbeds,773975,Courtyard by Marriott Scranton Montage Mountain,"16 Glenmaura National Boulevard Scranton, Pennsylvania",SCRANTON - PA,UNITED STATES OF AMERICA,US,41.363647,-75.685196,3
dida,73161,Courtyard by Marriott Scranton Montage Mountain,16 Glenmaura National Blvd,Scranton (and vicinity),Usa,US,41.363696,-75.685207,3
expedia,1105603,Mauritius Hotel & Therme,Mauritiuskirchplatz 3-11,Cologne,Germany,DE,50.93369,6.94413,4
tripcom,2543974,Mauritius Hotel & Therme,Mauritiuskirchpl. 3-11,Кельн,Germany,DE,50.933566,6.943824,4
paximum,146706,Mauritius Hotel & Therme,Mauritiuskirchplatz 3-11 50765 Cologne,Cologne,Germany,DE,50.93361,6.94382,4
webbeds,2501455,MAURITIUS HOTEL AND THERME COLOGNE,"Mauritiuskirchplatz 3 - 11 50676 Cologne, Germany",COLOGNE - KOELN,GERMANY,DE,50.933567,6.943824,4
dida,343020,Mauritius Hotel & Therme,Mauritiuskirchplatz 3-11,Cologne (and vicinity),Germany,DE,50.93369,6.94413,4
expedia,81277,Astoria Hotel,"Korte Herentalsestraat 5, 2018 Antwerpen",Antwerp,Belgium,BE,51.21429,4.416826,
paximum,130537,Astoria,Korte Herentalsestraat 5-13 2018 Antwerpen,Antwerp,Belgium,BE,51.2143,4.416976,3
webbeds,115382,Astoria Antwerp,Korte Herentalsestraat 5,ANTWERP,BELGIUM,BE,51.214291,4.416826,3
dida,2421339,Astoria Hotel Antwerp,Korte Herentalsestraat 5-13,Antwerp (and vicinity),Belgium,BE,51.21430969238281,4.416979789733887,3
expedia,26510359,Domaine de Bellevue - Restaurant & Spa,19 rue de l eglise,Neufmoutiers-en-Brie,France,FR,48.768129,2.836084,
paximum,258802,Domaine de Bellevue,5 Rue de Bellevue 77610 Neufmoutiers-en-Brie,Rouen,France,FR,48.76802,2.836122,
webbeds,1981905,RELAIS DU SILENCE DOMAINE DE BELLEVUE,"3-5 Chemin de Bellevue, Neufmoutiers-en-Brie, Neufmoutiers-en-Brie, France",MELUN,Франция,FR,48.768105,2.83614,3
dida,975268,Domaine de Bellevue - Restaurant & Spa,19 rue de l eglise,Neufmoutiers-en-Brie,France,FR,48.768129,2.836084,
expedia,3505314,ATLANTIC Grand Hotel Bremen,Bredenstr. 2,Bremen,Germany,DE,53.075494,8.805154,4.5
tripcom,2562152,Atlantic Grand Hotel Bremen,Bredenstraße 2,Бремен,Germany,DE,53.075395,8.805057,4
paximum,159540,ATLANTIC Grand Hotel Bremen,Bredenstraße 2 28195 Bremen,Bremen,Germany,DE,53.07539,8.804927,4
webbeds,2245655,ATLANTIC Grand Hotel Bremen,Bredenstr. 2,BREMEN - DE,GERMANY,DE,53.0755,8.80518,4
dida,90771,ATLANTIC Grand Hotel Bremen,Bredenstr. 2,Bremen (and vicinity),Germany,DE,53.075494,8.805154,4.5
expedia,15730864,Hampton by Hilton Istanbul Zeytinburnu,"Prof. Muammer Aksoy Caddesi No:3, Zeytinburnu",Istanbul,Turkey,TR,40.993737,28.919003,
tripcom,5967224,Hampton by Hilton Istanbul Zeytinburnu,"Kazlıçeşme, Prof. Muammer Aksoy Cad. No: 3",Стамбул,Türkiye,TR,40.993743,28.919001,4
webbeds,1947845,Hampton By Hilton Istanbul Zeytinburnu,Kazlicesme Prof. Muammer Aksoy Cd. No:3 Zeytinburnu,ISTANBUL,TURKEY,TR,40.993938,28.918957,3
dida,235790,Hampton by Hilton Istanbul Zeytinburnu,"Prof. Muammer Aksoy Caddesi No:3, Zeytinburnu",Istanbul (and vicinity),Turkey,TR,40.993737,28.919003,2.5
expedia,9982357,Villa Maraki,Agia Paraskevi,Skiathos,Greece,GR,39.143367,23.441747,
webbeds,1739588,Villa Maraki,Agia Paraskevi ;,SKIATHOS,GREECE,GR,39.143372,23.44175,3
expedia,8633907,Fliport Garden Hotel Xiamen,"No. 50, Xiangyun 1st Road, Gaoqi Int'l Airport",Xiamen,China,CN,24.52804,118.12652,3.5
tripcom,483838,Fliport Garden Hotel,No. 50 Xiangyun 1st Road,Сямэнь,China,CN,24.535238,118.132307,5
paximum,212983,Xiamen International Airport Garden,No. 50 Xiangyun 1st Road Gaoqi International Airport Xiamen Fujian Province,Xiamen,China,CN,24.52946,118.1256,4
dida,257023,Fliport Garden Hotel,No. 50 Xiangyun 1st Road,Xiamen (and vicinity),China,CN,24.529497,118.125742,5
expedia,2750220,Hotel Bonotto,Viale Gramsci 40,Desenzano del Garda,Italy,IT,45.47403,10.53748,3
paximum,366209,Bonotto,"Via Antonio Gramsci, 40 Desenzano Del Garda 25015",Desenzano del Garda,Italy,IT,45.47403,10.53731,3
webbeds,1136218,HOTEL BONOTTO,Viale Gramsci 40 ;,DESENZANO DEL GARDA,ITALY,IT,45.474014,10.537294,3
dida,62137,Hotel Bonotto,Viale Gramsci 40,Desenzano del Garda,Italy,IT,45.47403,10.53748,3
expedia,5983147,Saphir Dalat Hotel,"22-24 Phan Nhu Thach Street, Ward 1",Da Lat,Vietnam,VN,11.941805,108.434661,3.5
tripcom,707236,Saphir Dalat Hotel,22-24 Phan Như Thạch,Далат,Vietnam,VN,11.941899,108.434724,4
webbeds,1685898,Saphir Dalat Hotel,"22-24 Phan Nhu Thach Street, Ward 1",DALAT,VIETNAM,VN,11.94177,108.434639,4
dida,105647,Saphir Dalat Hotel,"22-24 Phan Nhu Thach Street, Ward 1,",Da Lat,Vietnam,VN,11.941805,108.434661,3.5
expedia,2416966,Riad Al Madina,9 Rue Attarine,Essaouira,Morocco,MA,31.513399,-9.770437,3.5
tripcom,3644356,Riad Al Madina,9 rue Attarine,Эс-Сувейра,Morocco,MA,31.513405,-9.770456,3
paximum,281811,Riad Al Madina,Rue Attarine 9 Essaoura,Essaouira,Morocco,MA,31.51644,-9.757638,3.5
webbeds,38224,RIAD AL MADINA HOTEL,9 Avenue Attarine,ESSAOUIRA,Марокко,MA,31.513311,-9.770604,4
dida,986136,Riad Al Madina,9 Rue Attarine,Essaouira,Morocco,MA,31.513399,-9.770437,3.5
expedia,30449128,Villa Hati Indah,"Jl. Alas Kedaton, Br Batanwani, Kukuh, Marga",Tabanan,Indonesia,ID,-8.504089,115.1559,4
expedia,4326954,Hakata Green Hotel Building No.2,"3-11 Hakataeki-Chuogai, Hakata-Ku, 3-11",Fukuoka,Japan,JP,33.59199,130.42252,3
paximum,383145,Hakata Green,Hakata Eki Chuo Gai 3-11 Hakata Ku Fukuoka City 812-0012,Fukuoka,Japan,JP,33.5918,130.4217,3
expedia,8210136,Elaf Al Salam Hotel,"Reea Bakhsh, na",Makkah,Saudi Arabia,SA,21.406454,39.833427,
expedia,1330440,Occidental Granada,Alhamar 46-48,Granada,Spain,ES,37.169137,-3.60387,4
tripcom,2156477,Occidental Granada,"C. Alhamar, 46, Ronda",Гранада,Spain,ES,37.16915,-3.60387,4
paximum,240690,Alhamar,Alhamar 46-48 18004 Granada,Granada,Spain,ES,37.16909,-3.603907,4
webbeds,272055,OCCIDENTAL GRANADA(Formerly M.A. Alhamar),C/ Alhamar; 46-48,GRANADA,SPAIN,ES,37.169136,-3.603937,4
dida,40798,Occidental Granada,Alhamar 46-48,Granada,Spain,ES,37.169137,-3.60387,4
tripcom,1728983,JI Hotel (Fuzhou Dongjiekou Shopping Center Wuyi North Road),No. 88 Wuyi North Road,Фучжоу,China,CN,26.089574,119.315177,3
dida,522048,JI Hotel (Fuzhou Dongjiekou Shopping Center Wuyi North Road),No. 88 Wuyi North Road,Fuzhou,China,CN,26.083546,119.308668,3
expedia,17804665,City Guest House,"3 West Wing, 1st Floor, Framroz Court, Dada Saheb Phalke Marg, Dadar East",Mumbai,India,IN,19.01286,72.84231,3
tripcom,3045638,City Guest House - Dadar,"No. 3, Framroz Court, West Wing, Dada Saheb Phalke Marg, Dadar East",Мумбаи,India,IN,19.016292,72.843086,2
webbeds,3147255,City Guest House,3 West Wing 1st Floor Framroz Court. Dada Saheb Phalke Marg Dadar East. 400014. Mumbai. . IN,MUMBAI,INDIA,IN,19.012859,72.842308,3
dida,280626,City Guest House,"3 West Wing, 1st Floor, Framroz Court, Dada Saheb Phalke Marg, Dadar East",Mumbai (and vicinity),India,IN,19.01286,72.84231,3
expedia,7983412,BG Hotel Pamplona,"C/ neopatria S/N, Palma de Mallorca",Palma de Mallorca,Spain,ES,39.52689,2.736069,4
tripcom,2545901,BG Pamplona,"Carrer de Neopàtria, s/n, Platja de Palma",Comarca de Palma,Spain,ES,39.526672,2.736275,4
paximum,233467,Pamplona,Carrer de Neopatria S/N 07610 Playa de Palma Mallorca,Playa de Palma,Spain,ES,39.52605,2.737014,3.5
webbeds,1890405,BG Hotel Pamplona,Carrer Neopatria s/n,PLAYA DE PALMA,SPAIN,ES,39.526718,2.73638,4
dida,36883,BG Hotel Pamplona,"C/ neopatria S/N, Palma de Mallorca",Playa de Palma,Spain,ES,39.52689,2.736069,4
expedia,4219484,Coco Mooloolaba,79-83 First Avenue,Mooloolaba,Australia,AU,-26.677809,153.115776,4
tripcom,735843,Coco Mooloolaba,79-83 First Ave,Моолооолаба,Australia,AU,-26.677863,153.115656,4
paximum,129618,Coco Mooloolaba,79-83 First Avenue 4557 Mooloolaba Sunshine Coast Queensland,Mooloolaba,Australia,AU,-26.67791,153.1158,4
webbeds,2089765,COCO Mooloolaba,79-83 First Avenue,MOOLOOLABA,AUSTRALIA,AU,-26.677961,153.115707,4
dida,1023276,Coco Mooloolaba,79-83 First Avenue,Mooloolaba,Australia,AU,-26.677809,153.115776,4
expedia,3512316,iH Hotels Villasimius Le Zagare Resort,"Via del Giardino Azzurro 4-6-8, Località Campus",Villasimius,Italy,IT,39.142155,9.495408,4
tripcom,3682051,IH Hotels le Zagare Resort,"Via del Giardino Azzurro, 8",Вилласимиус,Italy,IT,39.142351,9.495358,4
paximum,355922,Le Zagare,Località Campus Km 49 09049 Villasimius Sardinia,Villasimius,Italy,IT,39.14228,9.495277,4
webbeds,1484538,iH Hotels Villasimius Le Zagare Resort,"Via del Giardino Azzurro, 4/6/8",VILLASIMIUS,ITALY,IT,39.142284,9.495277,4
dida,327503,iH Hotels Villasimius Le Zagare Resort,"Via del Giardino Azzurro 4-6-8, Località Campus",Villasimius,Italy,IT,39.142155,9.495408,4
expedia,19353162,Villa Nefeli,Agios Georgios Argiradon,Corfu,Greece,GR,39.424072,19.964952,
dida,999012,Villa Nefeli,Agios Georgios Argiradon,Corfu,Greece,GR,39.424076080322266,19.96495819091797,4
expedia,34283,Hidden Valley Inn,102 West Carmel Valley Rd,Carmel Valley,United States,US,36.482084,-121.737541,2.5
tripcom,3793002,Hidden Valley Inn,102 W Carmel Valley Rd,Кармел Вэлли,United States,US,36.481491,-121.738228,2
paximum,404642,Country Garden Inns,102 West Carmel Valley Road Carmel Valley CA 93924,Carmel Valley,USA,US,36.48365,-121.7377,3
webbeds,4706565,Hidden Valley Inn,102 West Carmel Valley Rd,CARMEL VALLEY - CA,UNITED STATES OF AMERICA,US,36.482082,-121.737541,2
dida,332627,Hidden Valley Inn,102 West Carmel Valley Rd,Monterey (and vicinity),Usa,US,36.482084,-121.737541,2.5
expedia,54217389,Hotel Residencial Portucalense,Rua de Costa Cabral 1027,Porto,Portugal,PT,41.1684,-8.59167,2
expedia,14887788,Hotel Due Torri Tempesta,Via dei Novale 59,Noale,Italy,IT,45.548423,12.084196,3
paximum,373164,Due Torri Tempesta,Via dei Novale 59 30033 Noale Venice,Noale,Italy,IT,45.54855,12.08412,3
dida,230965,Hotel Due Torri Tempesta,Via dei Novale 59,Venice (and vicinity),Italy,IT,45.548423,12.084196,3
expedia,22814632,Liberty Vatican Suites,VIA ATTILIO REGOLO 12 D,Rome,Italy,IT,41.90843,12.465042,
dida,939819,Liberty Vatican Suites,VIA ATTILIO REGOLO 12 D,Rome (and vicinity),Italy,IT,41.90843,12.465042,3
expedia,5094237,Bella Vista Express Hotel Langkawi,"Jalan Kuala Muda, Padang Matsirat",Langkawi,Malaysia,MY,6.343106,99.722225,3
tripcom,759984,Bella Vista Express Hotel,"Jalan Kuala Muda, Kampung Kuala Muda",Лангкави,Malaysia,MY,6.343304,99.722684,1
webbeds,1159168,BELLA VISTA EXPRESS HOTEL LANGKAWI,"Jalan Kuala Muda, Kampung Padang Matsirat, Langkawi, Kedah, Malaysia",LANGKAWI,MALAYSIA,MY,6.343327,99.723228,1
dida,37484,Bella Vista Express Hotel Langkawi,"Jalan Kuala Muda, Padang Matsirat",Langkawi,Malaysia,MY,6.343106,99.722225,3
expedia,94632602,Antica Dimora Marinelli Cav Restaurant,97 Via Garibaldi,Ficarra,Italy,IT,38.107746,14.830915,
expedia,8362188,Argo Hotel,Perama,Corfu,Greece,GR,39.585698,19.910092,1
webbeds,1700428,Argo Hotel,Perama ;,Perama,GREECE,GR,39.585701,19.910089,1
dida,87363,Argo Hotel,Perama,Corfu,Greece,GR,39.585698,19.910092,1
expedia,12691461,Residence Inn by Marriott Miami West / FL Turnpike,11500 NW 105th Street,Miami,United States,US,25.868634,-80.383001,3
tripcom,4978656,Residence Inn Miami West/FL Turnpike,11500 NW 105th St,Майами-Дейд,United States,US,25.868628,-80.383021,3
webbeds,1595538,RESIDENCE INN BY MARRIOTT MIAMI WEST FLORIDA TURNPIKE,"11500 NW 105th Street, Miami",MIAMI - FL,UNITED STATES OF AMERICA,US,25.868998,-80.383575,3
dida,204242,Residence Inn by Marriott Miami West / FL Turnpike,11500 NW 105th Street,Miami (and vicinity),Usa,US,25.868634,-80.383001,3
expedia,13237062,Theasis,"K. Karamanli 169, Paramythia",Souli,Greece,GR,39.463355,20.513977,4
dida,282666,Theasis,"K. Karamanli 169, Paramythia",Souli,Greece,GR,39.463355,20.513977,4
expedia,3041424,B&B Triskeles,"via Torino, 27",Syracuse,Italy,IT,37.074081,15.292622,3
dida,182051,B&B Triskeles,"via Torino, 27",Syracuse,Italy,IT,37.074081,15.292622,3
expedia,8970532,Good Day Phuket,"60/76 M.2, Muang",Wichit,Thailand,TH,7.87083,98.36795,3
tripcom,1340536,Good Day Phuket,60/76 M.2 Vichit,Пхукет,Thailand,TH,7.870743,98.368051,3
webbeds,3578225,Good Day Phuket,60/76 M.2 Muang,PHUKET,THAILAND,TH,7.87083,98.36795,3
dida,18066,Good Day Phuket,"60/76 M.2, Muang",Phuket (and vicinity),Thailand,TH,7.87083,98.36795,3
expedia,460195,Super 8 by Wyndham Tulsa/Route 66,5811 S 49th West Avenue,Tulsa,United States,US,36.07909,-96.04751,2
tripcom,2878690,Super 8 by Wyndham Tulsa,"5811 S 49th W Ave, Tulsa",Сапулпа,United States,US,36.078706,-96.045538,2
paximum,418119,Super 8 Motel - Tulsa,5811 South 49th West Avenue Tulsa OK 74107,Tulsa,USA,US,36.07888,-96.04696,1
webbeds,684865,Super 8 By Wyndham Tulsa,5811 South 49th West Avenue,TULSA - OK,UNITED STATES OF AMERICA,US,36.078701,-96.04554,2
dida,55392,Super 8 by Wyndham Tulsa/Route 66,5811 S 49th West Avenue,Tulsa (and vicinity),Usa,US,36.07909,-96.04751,2
expedia,426522,Holiday Inn Hotel & Suites London by IHG,855 Wellington Rd S,London,Canada,CA,42.94228,-81.226188,3
tripcom,2645466,Holiday Inn & Suites London South by IHG,855 Wellington Rd,Лондон,Canada,CA,42.941934,-81.226509,3
paximum,138833,London Hotel & Suites,855 Wellington Road South London Ontario N6E 3N5,London,Canada,CA,42.94209,-81.22631,3
webbeds,801345,Holiday Inn Hotel And Suites London,855 Wellington Road South,LONDON - CANADA,CANADA,CA,42.942554,-81.2257,3
dida,368179,Holiday Inn Hotel & Suites London by IHG,855 Wellington Rd S,London (and vicinity),Canada,CA,42.94228,-81.226188,3
expedia,537784,The Garden Hotel & Resort,3711 North Ocean Blvd,Fort Lauderdale,United States,US,26.173952,-80.099966,4
tripcom,2512553,Garden Hotel & Resort,3711 N Ocean Blvd,Форт-Лодердейл,United States,US,26.174029,-80.099976,3
paximum,436519,Fort Lauderdale Plaza,3711 N. Ocean Blvd 33308 Fort Lauderdale Florida,Fort Lauderdale,USA,US,26.17398,-80.09998,2
webbeds,1306318,The Garden Hotel and Resort,3711 North Ocean Blvd,FORT LAUDERDALE - FL,UNITED STATES OF AMERICA,US,26.174026,-80.099976,3
dida,8775,The Garden Hotel & Resort,3711 North Ocean Blvd,Fort Lauderdale (and vicinity),Usa,US,26.173952,-80.099966,4
expedia,4818,Lotte New York Palace,455 Madison Ave,New York,United States,US,40.75802,-73.97498,4.5
paximum,396354,The New York Palace,455 Madison Avenue New York City New York 10022,New York,USA,US,40.75801,-73.97497,4.5
webbeds,714,Lotte New York Palace,455 Madison Avenue.,NEW YORK - NY,UNITED STATES OF AMERICA,US,40.758022,-73.974976,5
dida,115007,The Towers at The New York Palace,455 Madison Avenue,New York (and vicinity),Usa,US,40.75814,-73.97536,5
expedia,5710092,Coast Prince George Hotel by APA,770 Brunswick St,Prince George,Canada,CA,53.91377,-122.75046,4
paximum,138323,Coast Inn of the North,770 Brunswick Street Prince George V2L 2C2 British Columbia,Prince George,Canada,CA,53.91349,-122.7503,3.5
webbeds,356325,Coast Prince George Hotel by APA,770 Brunswick Street,PRINCE GEORGE,CANADA,CA,53.913681,-122.750076,3
dida,104938,Coast Prince George Hotel by APA,770 Brunswick St,Prince George,Canada,CA,53.91377,-122.75046,4
expedia,76657637,Pousada Casarão 2030,"Rua Pedro Fonseca Filho, 2030",Natal,Brazil,BR,-5.873062,-35.179383,2.5
dida,1591069,Pousada Casarão 2030,"Rua Pedro Fonseca Filho, 2030",Natal (and vicinity),Brazil,BR,-5.873062,-35.179383,2.5
expedia,23921417,Alkyon Beach Hotel,Agios Georgios Pagon,Corfu,Greece,GR,39.716487,19.681123,3
paximum,267892,Akti Alkyon,49083 Agios Georgios Pagon Corfu Island,San George,Greece,GR,39.71661,19.68145,2
expedia,12375179,S17 @ Nimman Hotel,"33/3 Nimmanhaemin Road Soi 17, Suthep, Muang",Chiang Mai,Thailand,TH,18.794577,98.970441,3.5
tripcom,2788697,S17 @ Nimman,"33/3 Soi 17, Nimmanahaeminda Road",Чиангмай,Thailand,TH,18.794956,98.969894,3
webbeds,1596428,S17 @ Nimman Hotel,33/3 Nimmanhaemin Road Soi 17,CHIANG MAI,THAILAND,TH,18.79476,98.969872,3
dida,196416,S17 @ Nimman Hotel,"33/3 Nimmanhaemin Road Soi 17, Suthep, Muang",Chiang Mai,Thailand,TH,18.794577,98.970441,3.5
expedia,16355,Dan Panorama Haifa,107 Hanassi Avenue,Haifa,Israel,IL,32.806567,34.987489,
webbeds,1557478,The Dan Panorama Hotel,107 Hanassi Avenue Haifa 34632,HAIFA,ISRAEL,IL,32.80621,34.987701,5
dida,53321,Dan Panorama Haifa,107 Hanassi Avenue,Haifa (district),Israel,IL,32.806567,34.987489,
expedia,18580494,Raxul Room,Via Copernico 9,Sestu,Italy,IT,39.29134,9.089052,
dida,290312,Raxul Room,Via Copernico 9,Sestu,Italy,IT,39.29134,9.089052,2
expedia,1037748,"Motel 6 Newnan, GA",6 Herring Road,Newnan,United States,US,33.398906,-84.754798,2
tripcom,3671353,"Motel 6 Newnan, GA",6 Herring Rd,Ньюнан,United States,US,33.398865,-84.755046,2
paximum,406456,Motel 6 Newnan #4817,6 Herring Road I-85 Exit 47 (Bullsboro Road) Newnan 30265 Georgia,Newnan,USA,US,33.39894,-84.75523,2
webbeds,1414088,"Motel6 Newnan, GA",6 Herring Rd,NEWNAN - GA,UNITED STATES OF AMERICA,US,33.398911,-84.754669,2
dida,94786,"Motel 6 Newnan, GA",6 Herring Road,Carrollton (and vicinity),Usa,US,33.398906,-84.754798,2
expedia,6842904,Radio City Apartments,142 West 49th Street,New York,United States,US,40.759941,-73.982986,3.5
tripcom,2193985,Radio City Apartments,142 W 49th St,Нью-Йорк,United States,US,40.759928,-73.982977,3
paximum,445269,Radio City Suites,142 West 49th Street New York NY 10019,New York,USA,US,40.75989,-73.98275,3
webbeds,895945,Radio City Apartments,142 West 49th Street,NEW YORK - NY,UNITED STATES OF AMERICA,US,40.760101,-73.98291,4
dida,313789,Radio City Apartments,142 West 49th Street,New York (and vicinity),Usa,US,40.759941,-73.982986,3.5
expedia,33830499,Hotel Xauen,Avenida Fuente de Baños 26,Montanejos,Spain,ES,40.069293,-0.524168,3
tripcom,3447733,Hotel Xauen,"Av de la, Av. Fuente Baños, 26, Castellón",Montanejos,Spain,ES,40.069365,-0.524097,3
paximum,239082,Xauen,Avda. Fuente de Baños 26 Montanejos Castellón,Montanejos,Spain,ES,40.06944,-0.524335,3
webbeds,1882975,Hotel Xauen,"Avenida Fuente de Baños, 26, 12448 Montanejos, Spain",MONTANEJOS,SPAIN,ES,40.06937,-0.523961,3
dida,116118,Hotel Xauen,Avenida Fuente de Baños 26,Montanejos,Spain,ES,40.069293,-0.524168,3
expedia,18165,Quality Inn Amarillo East,1515 I-40 E,Amarillo,United States,US,35.193628,-101.820892,2.5
tripcom,1960983,Quality Inn Amarillo I-40 East,1515 E Interstate 40 Hwy,Амарилло,United States,US,35.193385,-101.821132,2
paximum,403756,Quality Inn East,1515 Interstate 40 Amarillo TX 79102,Amarillo,USA,US,35.19303,-101.8212,3
webbeds,306115,Quality Inn Amarillo I-40 East,1515 I-40 E.,AMARILLO - TX,UNITED STATES OF AMERICA,US,35.193386,-101.821129,2
dida,68910,Quality Inn Amarillo East,1515 I-40 E,Amarillo (and vicinity),Usa,US,35.193628,-101.820892,2.5
expedia,23402,Super 8 by Wyndham Jackson MS Near the Fairgrounds,804 Larson St,Jackson,United States,US,32.308174,-90.16709,2
tripcom,3644322,Super 8 by Wyndham Jackson MS,804 Larson St,Джексон,United States,US,32.305515,-90.167375,2
paximum,412292,Americas Best Value Inn & Suites - Jackson Coliseum,804 Larson Street Jackson MS 39202,Jackson,USA,US,32.3054,-90.16743,2
webbeds,1267078,Super 8 by Wyndham Jackson MS,804 Larson Street,JACKSON - MS,UNITED STATES OF AMERICA,US,32.30547,-90.167358,2
dida,76661,Super 8 by Wyndham Jackson MS Near the Fairgrounds,804 Larson St,Jackson (and vicinity),Usa,US,32.308174,-90.16709,2
paximum,160481,Exempel Schlafstuben,Lange Str. 24 39590 Tangermünde Sachsen-Anhalt,Tangermünde,Germany,DE,52.54026,11.96889,4
dida,297597,Exempel Schlafstuben Und Quartier Langer Hals,Lange Str 24,Tangermuende,Germany,DE,52.542425,11.974246,3
expedia,104237771,TERRESENS - Hôtel Le Cristal Lodge,Allée des Petits Plans,Saint-Chaffrey,France,FR,44.93592,6.584933,
expedia,19300665,Fiesta M Hotel,Sunny Beach,Sunny Beach,Bulgaria,BG,42.70879,27.72744,3
expedia,9582560,Maria Room for Rent Hua Hin,4/49 Neab k haart,Hua Hin,Thailand,TH,12.582167,99.95548,2.5
webbeds,3634445,Maria Room For Rent Hua Hin,4/49 Neab k haart,HUA HIN - CHA-AM,THAILAND,TH,12.58217,99.955482,2
dida,114408,Maria Room for Rent Hua Hin,4/49 Neab k haart,Hua Hin (and vicinity),Thailand,TH,12.582167,99.95548,2.5
expedia,6146704,Hotel Paradis,"15, avenue du Paradis",Lourdes,France,FR,43.093478,-0.053363,4
tripcom,5816853,Hôtel Paradis,"15 av. du paradis, mètres du sanctuaire à 500",Лурдес,France,FR,43.093319,-0.052847,4
